Began,Ended,Duration in Days,longitude,latitude,Affected sq km,Dead,Displaced
2012-09-15,2012-10-29,45.0,6.33994,5.50441,12538.4,148.0,64000.0
2012-09-19,2012-10-15,27.0,93.6379,26.8031,42597.57,21.0,2000000.0
2012-09-09,2012-09-18,10.0,107.186,30.3813,56959.95,7.0,0.0
2012-09-12,2012-09-26,15.0,99.6405,17.0909,44011.3,0.0,3000.0
2012-09-10,2012-10-29,50.0,68.7756,28.0445,23036.11,400.0,742000.0
2012-09-16,2012-09-18,3.0,76.8569,31.3063,37710.76,45.0,200.0
2012-09-02,2012-09-07,6.0,-16.1515,13.4093,4747.33,0.0,41.0
2012-08-15,2012-09-07,24.0,35.8295,1.36637,18459.66,0.0,3000.0
2012-08-20,2012-09-07,19.0,32.726,2.65647,57981.45,0.0,15000.0
2012-08-17,2012-09-07,22.0,126.246,38.1949,24179.42,59.0,24000.0
2012-09-02,2012-09-07,6.0,105.458,19.0626,16825.58,6.0,5000.0
2012-08-28,2012-09-07,11.0,-89.346,30.503,83938.23,1.0,60000.0
2012-08-25,2012-09-26,33.0,12.1089,9.30166,96830.55,127.0,20000.0
2012-08-25,2012-08-29,5.0,106.115,37.3916,45130.63,6.0,30.0
2012-08-23,2012-08-29,7.0,73.5222,35.0305,98264.36,26.0,1200.0
2012-08-25,2012-08-29,5.0,-72.2827,19.1356,4904.1,19.0,15000.0
2012-08-24,2012-08-29,6.0,4.12488,14.316,48922.93,10.0,20000.0
2012-08-24,2012-08-29,6.0,-15.4943,14.462,79242.7,4.0,1200.0
2012-07-15,2012-08-29,46.0,97.8535,16.5919,219814.61,0.0,85000.0
2012-08-12,2012-08-20,9.0,135.556,34.6167,10669.97,3.0,1000.0
2012-08-01,2012-08-29,29.0,30.2188,9.69113,456058.52,32.0,154000.0
2012-08-06,2012-09-07,33.0,3.88146,14.6081,75976.73,52.0,125000.0
2012-08-16,2012-08-20,5.0,82.7962,20.9855,29689.98,1.0,210.0
2012-08-14,2012-08-20,7.0,103.73,31.1602,107983.97,13.0,14600.0
2012-08-02,2012-08-06,5.0,11.2812,7.42738,16652.25,0.0,3000.0
2012-08-03,2012-08-06,4.0,122.594,40.5195,9559.89,2.0,800000.0
2012-08-04,2012-08-06,3.0,-2.59334,55.5746,4260.88,0.0,0.0
2012-08-04,2012-08-06,3.0,22.6608,13.6223,89290.09,5.0,800.0
2012-08-03,2012-08-06,4.0,82.3216,19.4398,35689.54,0.0,2000.0
2012-08-04,2012-08-06,3.0,78.8529,30.1135,31390.53,30.0,1200.0
2012-07-25,2012-07-30,6.0,110.85,34.7959,100600.98,0.0,40000.0
2012-07-28,2012-07-30,3.0,-81.1113,8.79605,20820.98,1.0,1500.0
2012-07-28,2012-08-06,10.0,121.037,15.9469,59723.23,3.0,13000.0
2012-07-20,2012-08-06,18.0,126.027,38.7791,33081.58,169.0,63000.0
2012-07-22,2012-07-25,4.0,8.0195,10.5918,45292.27,50.0,2000.0
2012-07-21,2012-07-23,3.0,121.195,15.2044,9576.58,8.0,0.0
2012-07-20,2012-07-23,4.0,122.436,0.782182,8218.79,0.0,586.0
2012-07-19,2012-07-23,5.0,44.8967,41.7,19591.01,0.0,0.0
2012-07-21,2012-07-25,5.0,117.702,42.3329,29832.3,77.0,0.0
2012-07-09,2012-07-25,17.0,113.04,31.4158,92141.11,58.0,140000.0
2012-07-13,2012-07-16,4.0,-95.8087,29.578,24530.67,0.0,100.0
2012-07-04,2012-07-16,13.0,130.566,33.424,7922.95,28.0,3000.0
2012-07-08,2012-07-09,2.0,28.8071,46.8848,9902.76,0.0,400.0
2012-07-04,2012-07-23,20.0,86.557,26.1094,2638.64,9.0,1500.0
2012-07-03,2012-07-09,7.0,36.7667,41.0185,6084.92,10.0,0.0
2012-07-06,2012-07-16,11.0,38.5436,44.8644,18552.42,171.0,24000.0
2012-06-22,2012-07-02,11.0,106.943,33.4553,2643786.56,50.0,120000.0
2012-06-23,2012-06-26,4.0,65.0555,33.6249,71504.75,0.0,24.0
2012-06-20,2012-06-26,7.0,-122.811,53.8526,213387.37,1.0,700.0
2012-06-24,2012-07-02,9.0,92.0988,22.1723,9560.29,106.0,102000.0
2012-06-22,2012-07-02,11.0,-82.4958,28.9635,67994.98,3.0,17000.0
2012-06-09,2012-06-12,4.0,-85.5123,30.3632,20116.97,1.0,300.0
2012-06-09,2012-06-12,4.0,120.939,24.0587,18940.52,4.0,3000.0
2012-06-08,2012-06-12,5.0,124.785,6.87373,23515.69,1.0,700.0
2012-06-06,2012-07-16,41.0,92.4354,26.5659,29190.16,109.0,400000.0
2012-06-06,2012-06-12,7.0,-132.089,61.4228,673741.48,0.0,0.0
2012-05-22,2012-05-29,8.0,-86.5954,14.1478,6519.13,0.0,500.0
2012-05-20,2012-05-29,10.0,157.95,68.0009,22717.12,0.0,1000.0
2012-05-20,2012-05-29,10.0,33.3224,1.00099,43315.84,0.0,3000.0
2012-05-12,2012-05-16,5.0,70.0048,37.0528,14162.67,20.0,0.0
2012-05-12,2012-05-16,5.0,44.5194,42.0681,15849.06,5.0,1400.0
2012-05-13,2012-05-16,4.0,30.7909,-2.41184,45092.49,0.0,300.0
2012-05-08,2012-05-16,9.0,106.493,32.4515,1056107.69,53.0,185000.0
2012-05-01,2012-05-07,7.0,-62.0228,-3.64908,127883.42,0.0,3000.0
2012-05-01,2012-05-07,7.0,64.1872,34.2696,21754.66,26.0,0.0
2012-05-05,2012-05-07,3.0,83.8307,28.524,4395.45,17.0,0.0
2012-04-20,2012-04-26,7.0,-73.0738,3.606,74036.01,17.0,56000.0
2012-04-20,2012-05-16,27.0,35.0189,-0.191962,12660.17,56.0,0.0
2012-04-14,2012-04-18,5.0,51.0064,20.5946,233126.25,19.0,0.0
2012-04-05,2012-04-26,22.0,-59.2722,-23.6467,120344.81,2.0,5000.0
2012-04-09,2012-04-18,10.0,29.3596,-1.40095,43617.54,2.0,300.0
2012-04-09,2012-04-26,18.0,36.2141,-2.44123,117773.22,0.0,50.0
2012-04-08,2012-04-26,19.0,40.2645,55.6236,681012.64,0.0,2600.0
2012-04-08,2012-04-26,19.0,-72.5821,19.4433,35151.93,9.0,11000.0
2012-03-26,2012-03-30,5.0,123.278,13.6288,5045.75,4.0,0.0
2012-03-25,2012-03-30,6.0,-67.4996,46.5994,5440.53,0.0,500.0
2012-03-29,2012-04-18,21.0,178.017,-17.7982,5579.97,6.0,14000.0
2012-03-01,2012-03-15,15.0,-69.408,-52.8256,88870.6,0.0,1000.0
2012-03-01,2012-03-26,26.0,-79.4951,-0.5987,39793.06,10.0,4700.0
2012-03-03,2012-03-07,5.0,46.9438,-18.9673,566733.66,65.0,0.0
2012-03-01,2012-03-07,7.0,34.7926,-1.83097,6851.66,10.0,0.0
2012-03-04,2012-03-07,4.0,116.093,-3.18435,4597.04,5.0,0.0
2012-03-04,2012-03-07,4.0,34.4615,31.4583,594.251,0.0,1200.0
2012-03-04,2012-03-07,4.0,-159.53,22.0625,2046.16,0.0,83.0
2012-02-25,2012-02-27,3.0,8.69862,35.1163,41623.96,3.0,1000.0
2012-02-20,2012-03-26,36.0,-67.9865,-10.4897,172063.87,3.0,89000.0
2012-02-20,2012-02-27,8.0,103.416,-2.58568,194382.95,0.0,1200.0
2012-02-20,2012-02-27,8.0,12.8074,9.85967,50438.09,5.0,300.0
2012-02-20,2012-02-27,8.0,125.265,8.22392,39825.28,0.0,25000.0
2012-02-12,2012-02-14,3.0,106.658,-6.31874,12053.82,0.0,6800.0
2012-02-12,2012-02-14,3.0,122.12,7.15665,869.906,0.0,13327.0
2012-02-03,2012-02-06,4.0,21.0056,39.8677,9251.0,1.0,200.0
2012-02-01,2012-02-06,6.0,24.2576,42.555,47136.84,5.0,1000.0
2012-01-27,2012-01-29,3.0,112.51,-7.48277,7754.36,6.0,3000.0
2012-01-22,2012-03-07,46.0,146.646,-21.7176,761154.11,2.0,13000.0
2012-01-22,2012-02-06,16.0,178.076,-17.784,4927.68,8.0,3500.0
2012-01-17,2012-02-14,29.0,34.0721,-21.4513,269445.71,37.0,100000.0
2011-12-15,2012-01-09,26.0,15.4558,-6.28412,45582.67,0.0,5500.0
2012-01-01,2012-01-09,9.0,-43.4893,-19.4637,416574.71,8.0,14000.0
2012-01-01,2012-01-09,9.0,99.4238,8.77228,11666.14,0.0,1000.0
2011-12-18,2012-01-04,18.0,110.236,-7.37953,2457.47,10.0,54.0
2011-12-17,2011-12-22,6.0,80.4521,9.30406,2560.88,0.0,11000.0
2011-12-20,2011-12-22,3.0,39.0377,-6.91704,5900.64,13.0,0.0
2011-12-17,2011-12-22,6.0,103.007,2.5574,20021.76,0.0,3265.0
2011-12-16,2011-12-22,7.0,124.875,8.52649,23573.86,957.0,1000.0
2011-12-13,2011-12-17,5.0,173.188,-41.4857,3888.1,0.0,100.0
2011-12-12,2011-12-17,6.0,120.008,-0.914218,1254.06,0.0,42.0
2011-11-29,2011-12-22,24.0,36.1168,0.385821,9789.33,24.0,98000.0
2011-11-27,2011-12-02,6.0,30.0606,-29.2084,15384.57,6.0,0.0
2011-11-27,2011-12-22,26.0,149.372,-29.4584,45037.95,1.0,60.0
2011-11-27,2011-11-30,4.0,100.378,1.69854,11294.19,0.0,500.0
2011-11-10,2011-11-15,6.0,125.927,8.08596,3076.39,0.0,30000.0
2011-11-09,2011-12-22,44.0,-73.9399,4.64089,57194.3,486.0,80000.0
2011-11-09,2011-12-20,42.0,34.3836,2.57031,22324.63,0.0,15000.0
2011-11-09,2011-11-15,7.0,40.1672,2.18085,41010.11,4.0,10000.0
2011-10-26,2011-11-01,7.0,9.33422,44.4216,4696.07,7.0,0.0
2011-10-26,2011-10-29,4.0,-0.945865,5.58466,9829.52,14.0,43000.0
2011-10-10,2011-11-01,23.0,-100.833,18.2802,311970.53,120.0,60000.0
2011-10-08,2011-10-10,3.0,27.9719,39.1045,32113.08,3.0,0.0
2011-10-01,2011-10-02,2.0,1.70027,29.5654,288785.08,10.0,200.0
2011-10-01,2011-10-10,10.0,109.005,22.248,24302.22,0.0,132300.0
2011-09-28,2011-10-02,5.0,121.548,17.343,18520.07,1.0,180000.0
2011-09-05,2011-10-02,28.0,86.0022,20.6511,27751.69,40.0,15000.0
2011-08-28,2011-09-08,12.0,25.5621,13.0931,21720.21,0.0,1000.0
2011-08-25,2011-09-13,20.0,73.9531,22.3021,33056.09,0.0,5000.0
2011-08-20,2011-09-08,20.0,33.6678,1.66044,37846.35,31.0,0.0
2011-08-10,2011-09-08,30.0,4.55533,14.9509,74520.09,7.0,5000.0
2011-08-27,2011-09-13,18.0,-74.0621,40.1862,252912.89,20.0,370000.0
2011-08-26,2011-09-08,14.0,4.47296,8.73715,20013.55,20.0,3000.0
2011-08-25,2011-08-29,5.0,71.7428,38.2779,47599.43,71.0,300.0
2011-08-01,2011-09-08,39.0,109.532,37.4167,1215861.78,22.0,50000.0
2011-08-12,2011-11-01,82.0,69.0669,25.0123,32667.16,434.0,660000.0
2011-08-15,2011-09-08,25.0,92.1815,26.5897,50117.38,7.0,11000.0
2011-08-15,2011-09-08,25.0,35.5731,0.125662,20554.78,8.0,4000.0
2011-08-15,2011-10-02,49.0,86.2422,26.3755,40941.51,158.0,70000.0
2011-08-10,2011-11-15,98.0,105.501,12.0043,13466.62,264.0,280000.0
2011-08-10,2011-09-13,35.0,88.3453,22.3056,28684.15,47.0,700000.0
2011-08-05,2011-08-09,5.0,70.5453,35.2213,27920.61,6.0,20.0
2011-08-05,2012-01-09,158.0,102.822,17.0382,96785.77,790.0,10000.0
2011-08-06,2011-08-09,4.0,-79.3744,35.8055,26044.85,2.0,100.0
2011-08-03,2011-08-09,7.0,-70.4897,19.1316,28022.38,3.0,7000.0
2011-07-27,2011-08-09,14.0,126.872,37.8507,17840.77,53.0,29000.0
2011-07-23,2011-07-29,7.0,-52.6403,-30.343,129795.35,10.0,20000.0
2011-07-23,2011-08-09,18.0,80.9261,28.5244,85509.51,19.0,200000.0
2011-07-22,2011-07-29,8.0,-0.452256,7.84386,55103.28,6.0,12571.0
2011-07-21,2011-07-29,9.0,89.0463,22.5641,19191.59,6.0,10000.0
2011-07-11,2011-07-22,12.0,108.111,27.0633,1341347.09,6.0,1600000.0
2011-07-15,2011-07-22,8.0,44.7839,38.0461,15700.01,3.0,0.0
2011-07-15,2011-07-22,8.0,-38.1133,-8.65047,200669.11,10.0,3000.0
2011-07-15,2011-07-22,8.0,8.6417,12.5947,103000.35,13.0,1000.0
2011-07-02,2011-07-22,21.0,82.2779,28.9081,46388.45,15.0,0.0
2011-07-01,2011-07-06,6.0,-98.7502,22.1168,185791.33,11.0,300000.0
2011-07-02,2011-07-06,5.0,-70.9765,18.855,43197.43,4.0,4000.0
2011-07-01,2011-07-22,22.0,94.0349,27.3624,27203.38,0.0,0.0
2011-07-01,2011-07-22,22.0,86.1969,26.0844,42377.33,0.0,3000.0
2011-06-23,2011-06-29,7.0,101.556,19.3801,36797.7,6.0,0.0
2011-06-20,2011-07-06,17.0,-101.306,48.3406,16000.97,0.0,16000.0
2011-06-15,2011-06-29,15.0,134.953,48.8518,189593.05,0.0,120.0
2011-06-28,2011-06-29,2.0,126.05,7.39811,6361.93,25.0,0.0
2011-06-15,2011-06-21,7.0,-3.23691,5.96536,14448.97,0.0,500.0
2011-06-15,2011-06-21,7.0,102.561,36.9861,115468.68,0.0,2000.0
2011-06-16,2011-06-21,6.0,69.7095,27.9311,31965.46,0.0,0.0
2011-06-18,2011-06-21,4.0,43.4402,42.0348,26865.71,4.0,0.0
2011-06-18,2011-06-21,4.0,85.8723,20.7933,41239.79,5.0,0.0
2011-06-11,2011-06-21,11.0,152.081,-29.8414,98203.33,0.0,2000.0
2011-06-08,2011-06-13,6.0,9.65431,62.3574,56089.63,0.0,0.0
2011-06-02,2011-06-13,12.0,-74.1581,5.69693,236086.96,464.0,0.0
2011-06-01,2011-06-29,29.0,114.478,27.8963,431896.52,175.0,1600000.0
2011-06-05,2011-06-21,17.0,125.208,8.30634,71700.83,15.0,15000.0
2011-06-01,2011-07-06,36.0,-96.8541,52.2558,5634.34,0.0,700.0
2011-06-03,2011-06-06,4.0,2.8095,32.7048,191002.27,4.0,0.0
2011-06-04,2011-06-13,10.0,-71.9966,18.5965,1115.2,23.0,250.0
2011-06-01,2011-06-13,13.0,76.7588,10.8365,20807.38,4.0,500.0
2011-06-04,2011-07-29,56.0,-99.4732,43.5376,23537.98,0.0,4600.0
2011-05-23,2011-05-24,2.0,20.8708,43.048,5465.46,0.0,5000.0
2011-05-22,2011-06-21,31.0,-105.666,45.2971,171530.74,1.0,1100.0
2011-05-04,2011-06-09,37.0,-73.0141,45.6264,5274.09,0.0,1300.0
2011-05-08,2011-05-11,4.0,124.192,13.6588,3179.22,10.0,0.0
2011-05-08,2011-05-11,4.0,-40.1191,-9.67979,288020.18,2.0,15000.0
2011-05-01,2011-06-09,40.0,-90.8266,34.0959,239421.33,1.0,25000.0
2011-04-23,2011-04-25,3.0,124.355,-9.70872,9766.63,0.0,1800.0
2011-04-15,2011-04-25,11.0,-64.7721,7.67716,37648.86,6.0,0.0
2011-04-01,2011-05-19,49.0,-73.2916,3.72167,270433.59,0.0,29000.0
2011-04-21,2011-04-25,5.0,-52.9178,-28.2873,306993.58,12.0,0.0
2011-04-23,2011-04-25,3.0,41.5757,36.8808,7088.55,5.0,0.0
2011-04-09,2011-05-19,41.0,37.5593,-6.64778,137262.92,8.0,9000.0
2011-04-18,2011-04-25,8.0,-79.3526,38.62,211220.92,3.0,0.0
2011-04-01,2011-04-19,19.0,53.6734,51.448,213195.15,0.0,9000.0
2011-04-01,2011-04-10,10.0,137.834,-4.39091,17351.66,18.0,3000.0
2010-04-01,2011-05-24,419.0,-97.2192,48.6788,46208.32,5.0,3600.0
2011-03-15,2011-04-19,36.0,20.642,-18.1881,102874.48,62.0,10000.0
2011-03-31,2011-04-01,2.0,100.482,6.08029,31580.94,0.0,4230.0
2011-03-31,2011-04-01,2.0,98.9728,3.32971,23979.38,0.0,400.0
2011-03-23,2011-04-10,19.0,99.277,8.66649,33575.43,59.0,84000.0
2011-03-24,2011-03-25,2.0,101.212,4.85749,7361.19,0.0,406.0
2011-03-22,2011-03-28,7.0,147.327,-41.4217,4650.1,0.0,500.0
2011-03-14,2011-03-18,5.0,122.73,-18.939,114051.18,0.0,217.0
2011-03-01,2011-03-18,18.0,22.8815,-18.0384,47808.61,0.0,4000.0
2011-03-12,2011-03-18,7.0,-48.1626,-23.783,124445.34,10.0,31000.0
2011-03-14,2011-03-18,5.0,125.091,8.10431,25963.78,9.0,14138.0
2011-03-10,2011-03-11,2.0,36.397,34.5222,2306.7,3.0,0.0
2011-03-11,2011-03-11,1.0,140.823,37.8022,4766.62,10000.0,200000.0
2011-03-07,2011-03-28,22.0,146.658,-19.7897,457221.41,1.0,0.0
2011-03-07,2011-03-28,22.0,-83.56,36.7798,1163517.11,1.0,0.0
2011-03-10,2011-03-11,2.0,97.0985,4.211,41506.24,12.0,750.0
2011-02-24,2011-02-26,3.0,115.087,-8.41426,4197.8,0.0,4000.0
2011-02-14,2011-02-26,13.0,-65.5997,-16.4659,122139.84,3.0,10000.0
2011-02-10,2011-02-26,17.0,-71.7581,-14.5325,135202.5,0.0,300.0
2011-02-01,2011-02-16,16.0,102.77,2.65259,36529.58,0.0,24000.0
2011-02-10,2011-02-16,7.0,63.9941,35.0754,63337.57,25.0,3000.0
2011-02-01,2011-02-16,16.0,28.0783,-29.5025,19634.43,26.0,5000.0
2011-02-01,2011-02-04,4.0,124.865,7.09527,44521.72,11.0,2000.0
2011-02-01,2011-02-14,14.0,80.5342,8.51316,19891.49,14.0,250000.0
2011-01-30,2011-01-31,2.0,-64.0418,-21.091,85174.87,31.0,500.0
2011-01-28,2011-01-31,4.0,104.669,-4.05208,62167.77,2.0,20000.0
2011-01-25,2011-01-31,7.0,125.779,9.40044,3623.61,0.0,32342.0
2011-01-28,2011-01-31,4.0,175.634,-36.617,12401.11,0.0,0.0
2011-01-26,2011-01-31,6.0,39.9448,21.3521,30361.71,10.0,0.0
2011-01-16,2011-01-18,3.0,108.26,-6.8436,10402.99,0.0,12000.0
2011-01-07,2011-01-10,4.0,7.63154,50.3468,17419.69,0.0,0.0
2011-01-05,2011-01-18,14.0,81.2522,7.60326,22133.29,23.0,325000.0
2011-01-01,2011-02-04,35.0,28.407,-31.0553,134636.07,50.0,300.0
2011-01-01,2011-01-18,18.0,-43.449,-18.7387,587384.59,665.0,100000.0
2011-01-01,2011-01-18,18.0,125.566,8.13264,10773.79,53.0,10000.0
2010-12-25,2011-02-04,42.0,147.631,-24.7747,911256.21,35.0,175000.0
2010-12-17,2010-12-28,12.0,115.135,-24.6815,175962.13,0.0,0.0
2010-12-19,2010-12-28,10.0,-120.733,38.8497,355567.84,0.0,1000.0
2010-12-14,2010-12-20,7.0,-67.4496,48.2618,19018.8,0.0,1000.0
2010-12-13,2010-12-17,5.0,23.3257,48.5418,23546.82,0.0,4000.0
2010-12-08,2010-12-17,10.0,-78.5977,8.88357,23750.6,10.0,2000.0
2010-12-06,2010-12-10,5.0,-5.86579,37.811,22049.53,0.0,30.0
2010-11-15,2010-12-07,23.0,78.4773,9.88679,57474.5,170.0,0.0
2010-12-03,2010-12-17,15.0,21.4697,40.1067,27315.31,1.0,0.0
2010-12-01,2010-12-17,17.0,20.7292,44.0151,101737.38,3.0,30000.0
2010-11-25,2010-12-20,26.0,-66.9385,9.77646,180760.53,30.0,60000.0
2010-11-29,2010-11-30,2.0,-7.83745,32.5114,70791.19,30.0,0.0
2010-11-27,2010-12-20,24.0,147.388,-29.8384,832001.36,5.0,3000.0
2010-11-02,2010-11-27,26.0,108.003,15.1821,45583.59,143.0,1000000.0
2010-11-15,2010-12-20,36.0,-72.9604,4.11351,1140146.22,250.0,800000.0
2010-11-16,2010-11-20,5.0,-3.5777,50.7875,8727.83,0.0,0.0
2010-11-12,2010-11-15,4.0,4.35761,50.8534,8458.94,3.0,0.0
2010-11-05,2010-11-11,7.0,-0.809999,8.28,4567.71,0.0,2600.0
2010-11-08,2010-11-11,4.0,11.1382,45.1256,18725.85,0.0,300.0
2010-11-11,2010-11-27,17.0,80.3046,7.27459,11880.4,2.0,300000.0
2010-11-02,2010-11-05,4.0,121.614,-8.67221,23685.01,15.0,0.0
2010-11-01,2010-11-05,5.0,101.922,5.61628,44792.72,0.0,40000.0
2010-11-05,2010-11-10,6.0,-75.8813,20.4766,39742.27,0.0,0.0
2010-10-01,2010-11-05,36.0,15.21,11.205,8249.26,0.0,0.0
2010-11-01,2010-11-05,5.0,-83.3055,9.0735,10440.04,17.0,1000.0
2010-10-30,2010-11-05,7.0,108.92,12.5176,33659.75,18.0,35000.0
2010-11-02,2010-11-05,4.0,121.76,17.7145,15301.91,9.0,0.0
2010-10-10,2010-11-15,37.0,102.195,15.03,3873.76,206.0,0.0
2010-10-16,2010-10-19,4.0,109.833,19.2123,24954.0,0.0,100000.0
2010-10-16,2010-10-19,4.0,43.425,45.09,7522.87,13.0,0.0
2010-10-15,2010-10-19,5.0,144.27,-30.555,21254.7,0.0,0.0
2010-10-15,2010-10-21,7.0,105.524,16.7052,109613.58,112.0,3000.0
2010-10-01,2010-10-12,12.0,91.035,24.21,29265.76,15.0,500000.0
2010-10-09,2010-10-12,4.0,151.02,-27.36,4896.01,0.0,100.0
2010-09-12,2010-11-15,65.0,5.31,4.86,26788.65,272.0,2000.0
2010-10-04,2010-10-12,9.0,110.025,18.9,3978.3,0.0,200000.0
2010-10-01,2010-10-06,6.0,-92.0198,17.9576,23269.99,0.0,0.0
2010-10-02,2010-10-12,11.0,105.3,16.83,11136.58,149.0,150000.0
2010-10-02,2010-10-06,5.0,132.811,-1.22352,31988.88,84.0,0.0
2010-09-20,2010-09-30,11.0,-77.2932,18.1978,6786.59,5.0,0.0
2010-09-26,2010-09-30,5.0,32.715,1.305,3303.97,0.0,600.0
2010-09-20,2010-09-30,11.0,100.35,14.445,14080.23,2.0,0.0
2010-09-22,2010-09-30,9.0,-90.18,44.01,3873.19,0.0,0.0
2010-09-18,2010-09-30,13.0,-87.57,14.4,98327.2,19.0,0.0
2010-09-25,2010-09-28,4.0,-126.67,50.9015,45780.38,0.0,720.0
2010-09-18,2010-09-20,3.0,120.701,22.4293,6726.25,0.0,0.0
2010-09-18,2010-09-20,3.0,87.75,25.695,11289.64,0.0,0.0
2010-09-18,2010-09-30,13.0,82.845,26.73,38537.96,88.0,15000.0
2010-09-09,2010-09-30,22.0,89.64,25.425,7364.9,0.0,140000.0
2010-09-13,2010-09-30,18.0,4.5,12.78,8694.6,40.0,10000.0
2010-08-15,2010-09-17,34.0,14.625,11.385,38021.99,24.0,70000.0
2010-09-05,2010-09-17,13.0,92.25,26.235,12555.81,1.0,30000.0
2010-09-01,2010-09-17,17.0,80.055,16.29,15951.54,0.0,78000.0
2010-09-07,2010-09-11,5.0,-97.065,28.89,15031.48,8.0,0.0
2010-09-05,2010-09-28,24.0,76.05,25.965,10843.63,0.0,12500.0
2010-08-19,2010-08-21,3.0,-7.65,16.245,11046.27,0.0,4000.0
2010-09-01,2010-09-15,15.0,143.325,-38.07,7093.05,0.0,10000.0
2010-08-15,2010-10-06,53.0,-92.25,17.91,14761.29,100.0,50000.0
2010-08-01,2010-09-20,51.0,29.115,9.855,58589.17,0.0,57135.0
2010-08-26,2010-09-01,7.0,124.965,40.365,305.538,0.0,35000.0
2010-08-01,2010-09-01,32.0,95.49,20.88,4327.09,0.0,20000.0
2010-08-01,2010-09-10,41.0,14.0074,13.6058,619077.86,1.0,5000.0
2010-08-10,2010-08-11,2.0,-93.4672,42.3135,8257.4,1.0,1000.0
2010-07-27,2010-08-08,13.0,125.713,39.5887,51188.84,0.0,17000.0
2010-08-06,2010-08-08,3.0,76.1256,33.5267,145020.41,150.0,180.0
2010-07-27,2010-08-11,16.0,99.9857,37.8435,442536.33,65.0,180.0
2010-07-27,2010-08-08,13.0,13.9953,51.4677,45883.94,15.0,3000.0
2010-07-27,2010-08-03,8.0,68.8594,35.2106,176799.06,65.0,180.0
2010-07-27,2010-11-15,112.0,73.2579,33.3634,129691.63,1750.0,10000000.0
2010-07-21,2010-07-25,5.0,-1.38925,12.9425,160792.23,14.0,20000.0
2010-07-23,2010-07-25,3.0,41.9223,21.515,346152.85,14.0,0.0
2010-07-23,2010-07-25,3.0,105.951,22.1069,68318.98,8.0,12400.0
2010-07-23,2010-08-03,12.0,111.074,31.5774,1049485.12,1100.0,300000.0
2010-07-23,2010-07-25,3.0,114.972,-2.14107,106460.15,21.0,15000.0
2010-07-25,2010-07-25,1.0,84.7848,28.3526,132628.58,12.0,0.0
2010-07-25,2010-07-25,1.0,-91.0026,41.0582,214908.29,1.0,500.0
2010-07-21,2010-07-23,3.0,114.01,22.6733,10513.16,1.0,15000.0
2010-07-21,2010-07-23,3.0,66.9459,30.5059,14176.85,60.0,0.0
2010-07-12,2010-07-15,4.0,121.468,17.096,34784.5,23.0,0.0
2010-07-10,2010-07-15,6.0,47.918,16.7388,176263.75,15.0,0.0
2010-07-01,2010-07-14,14.0,-100.55,25.5767,68346.59,0.0,0.0
2010-07-10,2010-08-11,33.0,36.6717,18.7493,100438.85,33.0,10000.0
2010-07-12,2010-07-14,3.0,86.1983,25.5869,192748.71,0.0,5000.0
2010-07-07,2010-07-23,17.0,115.886,29.1384,235548.21,0.0,10000.0
2010-07-12,2010-07-13,2.0,133.643,34.6901,78651.79,0.0,0.0
2010-07-01,2010-07-13,13.0,90.0355,23.9949,24987.26,0.0,600000.0
2010-07-01,2010-07-15,15.0,113.171,28.0056,575176.16,600.0,2400000.0
2010-07-10,2010-07-12,3.0,41.1722,20.6067,55999.09,7.0,85.0
2010-07-06,2010-07-13,8.0,97.1282,39.4866,396656.67,15.0,0.0
2010-07-05,2010-07-07,3.0,27.9665,46.8243,12206.49,0.0,2000.0
2010-07-05,2010-07-15,11.0,74.7785,30.1895,147437.23,98.0,523000.0
2010-07-02,2010-07-06,5.0,-103.836,51.8657,86589.82,0.0,0.0
2010-06-27,2010-07-02,6.0,24.7926,48.5898,34504.42,2.0,0.0
2010-06-30,2010-07-07,8.0,-100.417,24.3112,209024.88,6.0,50000.0
2010-06-25,2010-06-27,3.0,-70.3928,19.2545,15731.6,0.0,0.0
2010-06-25,2010-06-27,3.0,-7.15018,6.01301,183842.33,12.0,0.0
2010-06-25,2010-06-27,3.0,121.606,24.9491,1399.49,0.0,0.0
2010-06-22,2010-06-30,9.0,-37.7816,-6.35589,320129.49,50.0,150000.0
2010-06-22,2010-06-24,3.0,72.0792,36.027,9325.99,46.0,0.0
2010-06-22,2010-06-26,5.0,17.705,43.9872,28641.6,46.0,0.0
2010-06-22,2010-07-12,21.0,23.1853,46.0793,56733.12,23.0,17500.0
2010-06-22,2010-06-26,5.0,-0.981038,7.93162,150908.11,30.0,0.0
2010-06-15,2010-06-26,12.0,94.0105,22.2804,94869.51,60.0,0.0
2010-06-16,2010-06-17,2.0,6.59134,43.4973,7699.78,19.0,0.0
2010-06-11,2010-06-13,3.0,-6.21639,43.3544,6135.21,2.0,0.0
2010-06-11,2010-06-11,1.0,-94.0948,34.5778,12234.56,20.0,0.0
2010-06-06,2010-06-07,2.0,67.9052,25.1175,59028.73,23.0,4000.0
2010-05-29,2010-06-11,14.0,19.7971,49.6716,174970.1,0.0,3000.0
2010-05-29,2010-06-01,4.0,125.3,6.77841,22339.98,27.0,0.0
2010-05-29,2010-05-31,3.0,-97.7891,49.8757,25787.99,0.0,0.0
2010-05-25,2010-05-31,7.0,169.918,-45.1567,25183.14,0.0,0.0
2010-05-18,2010-05-24,7.0,-89.5636,14.0752,68697.09,172.0,94000.0
